timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,val_loss
2026-02-20T14:11:32.171840,5150,4.259997,70.81,2.000000e-04,25908,126566400,0.1266,1.3570,
2026-02-20T14:12:16.729714,5200,4.212110,67.50,2.000000e-04,25923,127795200,0.1278,1.3694,
2026-02-20T14:13:01.218110,5250,4.183277,65.58,2.000000e-04,25939,129024000,0.1290,1.3817,
2026-02-20T14:13:45.817831,5300,4.179914,65.36,2.000000e-04,25953,130252800,0.1303,1.3941,
2026-02-20T14:14:31.223180,5350,4.205926,67.08,2.000000e-04,25963,131481600,0.1315,1.4067,
2026-02-20T14:15:15.888987,5400,4.224317,68.33,2.000000e-04,25976,132710400,0.1327,1.4191,
2026-02-20T14:16:00.574411,5450,4.210916,67.42,2.000000e-04,25990,133939200,0.1339,1.4315,
2026-02-20T14:16:45.347589,5500,4.189985,66.02,2.000000e-04,26002,135168000,0.1352,1.4440,
2026-02-20T14:16:46.509081,5500,4.189985,66.02,2.000000e-04,25996,135168000,0.1352,1.4443,4.104710
2026-02-20T14:17:35.136596,5550,4.183309,65.58,2.000000e-04,25990,136396800,0.1364,1.4578,
2026-02-20T14:18:19.819724,5600,4.199721,66.67,2.000000e-04,26002,137625600,0.1376,1.4702,
2026-02-20T14:19:04.737316,5650,4.196661,66.46,2.000000e-04,26014,138854400,0.1389,1.4827,
2026-02-20T14:19:49.511722,5700,4.166565,64.49,2.000000e-04,26026,140083200,0.1401,1.4951,
2026-02-20T14:20:34.254148,5750,4.173032,64.91,2.000000e-04,26037,141312000,0.1413,1.5076,
2026-02-20T14:21:18.887767,5800,4.178427,65.26,2.000000e-04,26050,142540800,0.1425,1.5200,
2026-02-20T14:22:03.709240,5850,4.173229,64.92,2.000000e-04,26061,143769600,0.1438,1.5324,
2026-02-20T14:22:49.030686,5900,4.161354,64.16,2.000000e-04,26069,144998400,0.1450,1.5450,
2026-02-20T14:23:34.679251,5950,4.155824,63.80,2.000000e-04,26076,146227200,0.1462,1.5577,
2026-02-20T14:24:19.978349,6000,4.154923,63.75,2.000000e-04,26085,147456000,0.1475,1.5703,
2026-02-20T14:24:21.134514,6000,4.154923,63.75,2.000000e-04,26079,147456000,0.1475,1.5706,4.074870
2026-02-20T14:25:44.740148,6050,4.138941,62.74,2.000000e-04,25913,148684800,0.1487,1.5938,
2026-02-20T14:26:29.202529,6100,4.179062,65.30,2.000000e-04,25927,149913600,0.1499,1.6062,
2026-02-20T14:27:14.656445,6150,4.181166,65.44,2.000000e-04,25935,151142400,0.1511,1.6188,
2026-02-20T14:27:59.685726,6200,4.122155,61.69,2.000000e-04,25946,152371200,0.1524,1.6313,
2026-02-20T14:28:44.828233,6250,4.135528,62.52,2.000000e-04,25955,153600000,0.1536,1.6438,
2026-02-20T14:29:29.856003,6300,4.168254,64.60,2.000000e-04,25966,154828800,0.1548,1.6563,
2026-02-20T14:30:14.897195,6350,4.174175,64.99,2.000000e-04,25975,156057600,0.1561,1.6689,
2026-02-20T14:30:59.913687,6400,4.162087,64.21,2.000000e-04,25985,157286400,0.1573,1.6814,
2026-02-20T14:31:44.801853,6450,4.144350,63.08,2.000000e-04,25995,158515200,0.1585,1.6938,
2026-02-20T14:32:29.791837,6500,4.109586,60.92,2.000000e-04,26005,159744000,0.1597,1.7063,
2026-02-20T14:32:30.948792,6500,4.109586,60.92,2.000000e-04,26000,159744000,0.1597,1.7067,4.028647
2026-02-20T14:33:19.492890,6550,4.092370,59.88,2.000000e-04,25995,160972800,0.1610,1.7201,
2026-02-20T14:34:05.045762,6600,4.093607,59.96,2.000000e-04,26002,162201600,0.1622,1.7328,
2026-02-20T14:34:49.893086,6650,4.069299,58.52,2.000000e-04,26012,163430400,0.1634,1.7452,
2026-02-20T14:35:34.753876,6700,4.085799,59.49,2.000000e-04,26022,164659200,0.1647,1.7577,
2026-02-20T14:36:19.607308,6750,4.093416,59.94,2.000000e-04,26031,165888000,0.1659,1.7702,
2026-02-20T14:37:05.129729,6800,4.069896,58.55,2.000000e-04,26038,167116800,0.1671,1.7828,
2026-02-20T14:37:50.065144,6850,4.078371,59.05,2.000000e-04,26047,168345600,0.1683,1.7953,
2026-02-20T14:38:35.009483,6900,4.072503,58.70,2.000000e-04,26056,169574400,0.1696,1.8078,
2026-02-20T14:39:20.132702,6950,4.038365,56.73,2.000000e-04,26064,170803200,0.1708,1.8203,
2026-02-20T14:40:05.079134,7000,4.054524,57.66,2.000000e-04,26073,172032000,0.1720,1.8328,
2026-02-20T14:40:06.239083,7000,4.054524,57.66,2.000000e-04,26068,172032000,0.1720,1.8331,3.993601
2026-02-20T14:41:30.598021,7050,4.086001,59.50,2.000000e-04,25923,173260800,0.1733,1.8566,
2026-02-20T14:42:15.343246,7100,4.120128,61.57,2.000000e-04,25934,174489600,0.1745,1.8690,
2026-02-20T14:43:00.144715,7150,4.135679,62.53,2.000000e-04,25943,175718400,0.1757,1.8814,
2026-02-20T14:43:45.807953,7200,4.111843,61.06,2.000000e-04,25950,176947200,0.1769,1.8941,
2026-02-20T14:44:30.644681,7250,4.107726,60.81,2.000000e-04,25959,178176000,0.1782,1.9066,
2026-02-20T14:45:15.677022,7300,4.092403,59.88,2.000000e-04,25968,179404800,0.1794,1.9191,
2026-02-20T14:46:00.848819,7350,4.081430,59.23,2.000000e-04,25976,180633600,0.1806,1.9316,
2026-02-20T14:46:46.636903,7400,4.072229,58.69,2.000000e-04,25982,181862400,0.1819,1.9443,
2026-02-20T14:47:31.750218,7450,4.048779,57.33,2.000000e-04,25990,183091200,0.1831,1.9569,
2026-02-20T14:48:16.877618,7500,4.037054,56.66,2.000000e-04,25998,184320000,0.1843,1.9694,
2026-02-20T14:48:18.042017,7500,4.037054,56.66,2.000000e-04,25993,184320000,0.1843,1.9697,3.945276
2026-02-20T14:49:06.360559,7550,4.065614,58.30,2.000000e-04,25990,185548800,0.1855,1.9832,
2026-02-20T14:49:51.887121,7600,4.094289,60.00,2.000000e-04,25996,186777600,0.1868,1.9958,
2026-02-20T14:50:36.953683,7650,4.082844,59.31,2.000000e-04,26004,188006400,0.1880,2.0083,
2026-02-20T14:51:21.788491,7700,4.116657,61.35,2.000000e-04,26012,189235200,0.1892,2.0208,
2026-02-20T14:52:06.857513,7750,4.098275,60.24,2.000000e-04,26020,190464000,0.1905,2.0333,
2026-02-20T14:52:51.896192,7800,4.020119,55.71,2.000000e-04,26028,191692800,0.1917,2.0458,
2026-02-20T14:53:36.846587,7850,4.015504,55.45,2.000000e-04,26036,192921600,0.1929,2.0583,
2026-02-20T14:54:21.846765,7900,4.028332,56.17,2.000000e-04,26044,194150400,0.1942,2.0708,
2026-02-20T14:55:06.970667,7950,4.014331,55.39,2.000000e-04,26051,195379200,0.1954,2.0833,
2026-02-20T14:55:51.980716,8000,4.016453,55.50,2.000000e-04,26058,196608000,0.1966,2.0958,
2026-02-20T14:55:53.138796,8000,4.016453,55.50,2.000000e-04,26054,196608000,0.1966,2.0961,3.918758
2026-02-20T14:57:16.466579,8050,4.041213,56.90,2.000000e-04,25931,197836800,0.1978,2.1193,
2026-02-20T14:58:01.841922,8100,3.998676,54.53,2.000000e-04,25937,199065600,0.1991,2.1319,
2026-02-20T14:58:46.870439,8150,3.969134,52.94,2.000000e-04,25945,200294400,0.2003,2.1444,
2026-02-20T14:59:32.047323,8200,3.994166,54.28,2.000000e-04,25953,201523200,0.2015,2.1570,
2026-02-20T15:00:16.931134,8250,4.037305,56.67,2.000000e-04,25961,202752000,0.2028,2.1694,
2026-02-20T15:01:02.505800,8300,4.020732,55.74,2.000000e-04,25967,203980800,0.2040,2.1821,
2026-02-20T15:01:47.670389,8350,3.972460,53.12,2.000000e-04,25974,205209600,0.2052,2.1946,
2026-02-20T15:02:32.853761,8400,3.968066,52.88,2.000000e-04,25981,206438400,0.2064,2.2072,
2026-02-20T15:03:18.088618,8450,3.927789,50.79,2.000000e-04,25987,207667200,0.2077,2.2197,
2026-02-20T15:04:03.862748,8500,3.940857,51.46,2.000000e-04,25992,208896000,0.2089,2.2325,
2026-02-20T15:04:05.029623,8500,3.940857,51.46,2.000000e-04,25988,208896000,0.2089,2.2328,3.904453
2026-02-20T15:04:53.574543,8550,3.963369,52.63,2.000000e-04,25984,210124800,0.2101,2.2463,
2026-02-20T15:05:38.782980,8600,3.923687,50.59,2.000000e-04,25991,211353600,0.2114,2.2588,
2026-02-20T15:06:24.062263,8650,3.915199,50.16,2.000000e-04,25997,212582400,0.2126,2.2714,
2026-02-20T15:07:09.287036,8700,3.929109,50.86,2.000000e-04,26004,213811200,0.2138,2.2840,
2026-02-20T15:07:54.564197,8750,3.961178,52.52,2.000000e-04,26010,215040000,0.2150,2.2965,
2026-02-20T15:08:39.934083,8800,3.973138,53.15,2.000000e-04,26016,216268800,0.2163,2.3091,
2026-02-20T15:09:25.076975,8850,3.946061,51.73,2.000000e-04,26022,217497600,0.2175,2.3217,
2026-02-20T15:10:10.994491,8900,3.957213,52.31,2.000000e-04,26026,218726400,0.2187,2.3344,
2026-02-20T15:10:56.288233,8950,3.960265,52.47,2.000000e-04,26032,219955200,0.2200,2.3470,
2026-02-20T15:11:41.477781,9000,3.932690,51.04,2.000000e-04,26039,221184000,0.2212,2.3596,
2026-02-20T15:11:42.643059,9000,3.932690,51.04,2.000000e-04,26035,221184000,0.2212,2.3599,3.871911
2026-02-20T15:13:06.241466,9050,3.919415,50.37,2.000000e-04,25925,222412800,0.2224,2.3831,
