timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-20T01:41:53.628659,4450,1.773033,5.89,4.929702e-05,26505,109363200,1.1461
2026-02-20T01:42:39.308188,4500,1.751629,5.76,4.927920e-05,26510,110592000,1.1588
2026-02-20T01:43:25.050392,4550,1.791936,6.00,4.926117e-05,26513,111820800,1.1715
2026-02-20T01:44:10.837265,4600,1.788946,5.98,4.924291e-05,26517,113049600,1.1843
2026-02-20T01:44:56.648663,4650,1.751258,5.76,4.922444e-05,26520,114278400,1.1970
2026-02-20T01:45:42.479441,4700,1.764556,5.84,4.920574e-05,26523,115507200,1.2097
2026-02-20T01:46:28.275091,4750,1.748091,5.74,4.918683e-05,26526,116736000,1.2224
2026-02-20T01:47:14.049402,4800,1.715056,5.56,4.916770e-05,26530,117964800,1.2351
2026-02-20T01:47:59.918198,4850,1.758956,5.81,4.914835e-05,26532,119193600,1.2479
2026-02-20T01:48:45.741702,4900,1.809918,6.11,4.912878e-05,26535,120422400,1.2606
2026-02-20T01:49:31.670643,4950,1.814740,6.14,4.910900e-05,26537,121651200,1.2734
2026-02-20T01:50:17.334785,5000,1.787560,5.97,4.908899e-05,26541,122880000,1.2861
2026-02-20T01:51:48.450009,5050,1.754694,5.78,4.906877e-05,26289,124108800,1.3114
2026-02-20T01:52:33.891893,5100,1.743250,5.72,4.904834e-05,26296,125337600,1.3240
2026-02-20T01:53:19.400723,5150,1.771588,5.88,4.902768e-05,26303,126566400,1.3366
2026-02-20T01:54:05.049233,5200,1.798397,6.04,4.900681e-05,26309,127795200,1.3493
2026-02-20T01:54:50.727131,5250,1.810735,6.11,4.898572e-05,26314,129024000,1.3620
2026-02-20T01:55:36.193982,5300,1.805228,6.08,4.896442e-05,26321,130252800,1.3746
2026-02-20T01:56:21.695743,5350,1.756876,5.79,4.894290e-05,26327,131481600,1.3873
2026-02-20T01:57:07.169476,5400,1.768566,5.86,4.892116e-05,26333,132710400,1.3999
2026-02-20T01:57:52.598426,5450,1.826328,6.21,4.889921e-05,26340,133939200,1.4125
2026-02-20T01:58:38.175842,5500,1.842233,6.31,4.887705e-05,26345,135168000,1.4252
2026-02-20T01:59:23.723060,5550,1.807447,6.09,4.885466e-05,26351,136396800,1.4378
2026-02-20T02:00:09.367464,5600,1.765087,5.84,4.883207e-05,26356,137625600,1.4505
2026-02-20T02:00:55.104824,5650,1.780310,5.93,4.880925e-05,26360,138854400,1.4632
2026-02-20T02:01:40.855737,5700,1.776378,5.91,4.878623e-05,26364,140083200,1.4759
2026-02-20T02:02:26.662021,5750,1.781020,5.94,4.876299e-05,26368,141312000,1.4887
2026-02-20T02:03:12.529445,5800,1.787622,5.98,4.873953e-05,26372,142540800,1.5014
2026-02-20T02:03:58.464688,5850,1.774850,5.90,4.871586e-05,26375,143769600,1.5142
2026-02-20T02:04:44.354088,5900,1.774871,5.90,4.869198e-05,26379,144998400,1.5269
2026-02-20T02:05:30.278221,5950,1.825038,6.20,4.866788e-05,26382,146227200,1.5397
2026-02-20T02:06:16.152348,6000,1.841888,6.31,4.864357e-05,26385,147456000,1.5524
2026-02-20T02:07:12.141971,6050,1.802325,6.06,4.861905e-05,26341,148684800,1.5680
2026-02-20T02:07:57.834366,6100,1.777975,5.92,4.859431e-05,26345,149913600,1.5806
2026-02-20T02:08:43.752646,6150,1.776461,5.91,4.856937e-05,26349,151142400,1.5934
2026-02-20T02:09:29.666423,6200,1.800183,6.05,4.854421e-05,26352,152371200,1.6062
2026-02-20T02:10:15.358030,6250,1.810940,6.12,4.851884e-05,26356,153600000,1.6188
2026-02-20T02:11:01.154743,6300,1.817857,6.16,4.849325e-05,26360,154828800,1.6316
2026-02-20T02:11:46.835864,6350,1.752198,5.77,4.846746e-05,26364,156057600,1.6443
2026-02-20T02:12:32.582926,6400,1.698582,5.47,4.844145e-05,26368,157286400,1.6570
2026-02-20T02:13:18.298616,6450,1.686432,5.40,4.841524e-05,26372,158515200,1.6697
2026-02-20T02:14:03.968137,6500,1.719791,5.58,4.838881e-05,26376,159744000,1.6823
