timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,phase
2026-02-18T22:26:20.061702,60250,3.281857,26.63,1.906533e-04,25546,1480704000,1.4807,16.1005,training_v2
2026-02-18T22:27:31.764037,60300,3.395614,29.83,1.906375e-04,25536,1481932800,1.4819,16.1204,training_v2
2026-02-18T22:28:45.772584,60350,3.400646,29.98,1.906217e-04,25524,1483161600,1.4832,16.1410,training_v2
2026-02-18T22:30:00.197619,60400,3.346041,28.39,1.906059e-04,25513,1484390400,1.4844,16.1616,training_v2
2026-02-18T22:31:12.614340,60450,3.336891,28.13,1.905901e-04,25502,1485619200,1.4856,16.1817,training_v2
2026-02-18T22:32:24.603123,60500,3.385155,29.52,1.905743e-04,25492,1486848000,1.4868,16.2017,training_v2
2026-02-18T22:33:47.065973,60550,3.374685,29.22,1.905585e-04,25477,1488076800,1.4881,16.2247,training_v2
2026-02-18T22:34:58.792868,60600,3.359962,28.79,1.905426e-04,25467,1489305600,1.4893,16.2446,training_v2
2026-02-18T22:36:08.572215,60650,3.378366,29.32,1.905268e-04,25457,1490534400,1.4905,16.2640,training_v2
2026-02-18T22:37:20.470948,60700,3.366549,28.98,1.905109e-04,25447,1491763200,1.4918,16.2839,training_v2
2026-02-18T22:38:33.634150,60750,3.357182,28.71,1.904950e-04,25436,1492992000,1.4930,16.3043,training_v2
2026-02-18T22:39:44.129464,60800,3.348241,28.45,1.904791e-04,25427,1494220800,1.4942,16.3238,training_v2
2026-02-18T22:40:53.234240,60850,3.317928,27.60,1.904632e-04,25418,1495449600,1.4954,16.3430,training_v2
2026-02-18T22:42:04.177042,60900,3.318951,27.63,1.904473e-04,25408,1496678400,1.4967,16.3627,training_v2
2026-02-18T22:43:13.945968,60950,3.321474,27.70,1.904314e-04,25399,1497907200,1.4979,16.3821,training_v2
2026-02-18T22:44:22.304537,61000,3.311573,27.43,1.904154e-04,25390,1499136000,1.4991,16.4011,training_v2
2026-02-18T22:46:12.084426,61050,3.264976,26.18,1.903995e-04,25364,1500364800,1.5004,16.4316,training_v2
2026-02-18T22:47:22.439156,61100,3.229214,25.26,1.903835e-04,25354,1501593600,1.5016,16.4511,training_v2
2026-02-18T22:48:29.724273,61150,3.211540,24.82,1.903675e-04,25346,1502822400,1.5028,16.4698,training_v2
2026-02-18T22:49:35.384683,61200,3.190843,24.31,1.903515e-04,25339,1504051200,1.5041,16.4881,training_v2
2026-02-18T22:50:40.524973,61250,3.224852,25.15,1.903355e-04,25332,1505280000,1.5053,16.5062,training_v2
2026-02-18T22:51:48.970758,61300,3.278322,26.53,1.903195e-04,25323,1506508800,1.5065,16.5252,training_v2
2026-02-18T22:52:58.369164,61350,3.357959,28.73,1.903035e-04,25315,1507737600,1.5077,16.5445,training_v2
2026-02-18T22:54:07.412882,61400,3.411282,30.30,1.902874e-04,25306,1508966400,1.5090,16.5636,training_v2
2026-02-18T22:54:52.743949,61450,3.372235,29.14,1.902714e-04,25307,1510195200,1.5102,16.5762,training_v2
2026-02-18T22:55:37.437241,61500,3.348645,28.46,1.902553e-04,25309,1511424000,1.5114,16.5886,training_v2
2026-02-18T22:56:25.563433,61550,3.392304,29.73,1.902392e-04,25309,1512652800,1.5127,16.6020,training_v2
2026-02-18T22:57:10.184499,61600,3.401389,30.01,1.902231e-04,25311,1513881600,1.5139,16.6144,training_v2
2026-02-18T22:57:54.885473,61650,3.379453,29.35,1.902070e-04,25312,1515110400,1.5151,16.6268,training_v2
2026-02-18T22:58:39.668443,61700,3.399916,29.96,1.901909e-04,25314,1516339200,1.5163,16.6393,training_v2
2026-02-18T22:59:24.520857,61750,3.396297,29.85,1.901748e-04,25316,1517568000,1.5176,16.6517,training_v2
2026-02-18T23:00:09.268697,61800,3.366241,28.97,1.901586e-04,25317,1518796800,1.5188,16.6642,training_v2
2026-02-18T23:00:54.071144,61850,3.349086,28.48,1.901425e-04,25319,1520025600,1.5200,16.6766,training_v2
2026-02-18T23:01:38.887738,61900,3.348936,28.47,1.901263e-04,25320,1521254400,1.5213,16.6890,training_v2
2026-02-18T23:02:23.690918,61950,3.369101,29.05,1.901101e-04,25322,1522483200,1.5225,16.7015,training_v2
2026-02-18T23:03:08.401570,62000,3.378920,29.34,1.900939e-04,25323,1523712000,1.5237,16.7139,training_v2
2026-02-18T23:04:30.620631,62050,3.331196,27.97,1.900777e-04,25309,1524940800,1.5249,16.7367,training_v2
2026-02-18T23:05:15.347152,62100,3.251978,25.84,1.900615e-04,25311,1526169600,1.5262,16.7492,training_v2
2026-02-18T23:06:00.201716,62150,3.231744,25.32,1.900453e-04,25312,1527398400,1.5274,16.7616,training_v2
2026-02-18T23:06:45.886246,62200,3.204756,24.65,1.900290e-04,25314,1528627200,1.5286,16.7743,training_v2
2026-02-18T23:07:31.441252,62250,3.156857,23.50,1.900128e-04,25315,1529856000,1.5299,16.7870,training_v2
2026-02-18T23:08:16.993795,62300,3.214901,24.90,1.899965e-04,25316,1531084800,1.5311,16.7996,training_v2
2026-02-18T23:09:02.668049,62350,3.317856,27.60,1.899802e-04,25317,1532313600,1.5323,16.8123,training_v2
2026-02-18T23:09:48.237779,62400,3.361129,28.82,1.899639e-04,25319,1533542400,1.5335,16.8250,training_v2
2026-02-18T23:10:33.619572,62450,3.353205,28.59,1.899476e-04,25320,1534771200,1.5348,16.8376,training_v2
2026-02-18T23:11:18.899542,62500,3.336668,28.13,1.899313e-04,25321,1536000000,1.5360,16.8502,training_v2
2026-02-18T23:12:07.240631,62550,3.346983,28.42,1.899150e-04,25321,1537228800,1.5372,16.8636,training_v2
2026-02-18T23:12:51.586704,62600,3.363315,28.88,1.898986e-04,25323,1538457600,1.5385,16.8759,training_v2
2026-02-18T23:13:36.313431,62650,3.369532,29.06,1.898823e-04,25325,1539686400,1.5397,16.8883,training_v2
2026-02-18T23:14:21.656821,62700,3.370016,29.08,1.898659e-04,25326,1540915200,1.5409,16.9009,training_v2
2026-02-18T23:15:06.964919,62750,3.374879,29.22,1.898495e-04,25327,1542144000,1.5421,16.9135,training_v2
2026-02-18T23:15:52.477375,62800,3.386193,29.55,1.898331e-04,25329,1543372800,1.5434,16.9262,training_v2
2026-02-18T23:16:42.540123,62850,3.373274,29.17,1.898167e-04,25328,1544601600,1.5446,16.9401,training_v2
2026-02-18T23:17:27.834323,62900,3.379512,29.36,1.898003e-04,25329,1545830400,1.5458,16.9526,training_v2
2026-02-18T23:18:13.435450,62950,3.373550,29.18,1.897839e-04,25330,1547059200,1.5471,16.9653,training_v2
2026-02-18T23:18:59.021461,63000,3.339113,28.19,1.897674e-04,25332,1548288000,1.5483,16.9780,training_v2
2026-02-18T23:20:23.423359,63050,3.337901,28.16,1.897510e-04,25317,1549516800,1.5495,17.0014,training_v2
2026-02-18T23:21:08.810178,63100,3.331519,27.98,1.897345e-04,25318,1550745600,1.5507,17.0140,training_v2
2026-02-18T23:21:54.149485,63150,3.274936,26.44,1.897180e-04,25319,1551974400,1.5520,17.0266,training_v2
2026-02-18T23:22:39.784002,63200,3.191978,24.34,1.897015e-04,25321,1553203200,1.5532,17.0393,training_v2
2026-02-18T23:23:25.397748,63250,3.190867,24.31,1.896850e-04,25322,1554432000,1.5544,17.0520,training_v2
2026-02-18T23:24:11.076167,63300,3.215335,24.91,1.896685e-04,25323,1555660800,1.5557,17.0647,training_v2
2026-02-18T23:24:56.624390,63350,3.208838,24.75,1.896520e-04,25324,1556889600,1.5569,17.0773,training_v2
2026-02-18T23:25:42.008628,63400,3.294407,26.96,1.896354e-04,25326,1558118400,1.5581,17.0899,training_v2
2026-02-18T23:26:27.809129,63450,3.358747,28.75,1.896189e-04,25327,1559347200,1.5593,17.1026,training_v2
2026-02-18T23:27:13.537880,63500,3.341406,28.26,1.896023e-04,25328,1560576000,1.5606,17.1153,training_v2
2026-02-18T23:28:02.676386,63550,3.339565,28.21,1.895857e-04,25328,1561804800,1.5618,17.1290,training_v2
2026-02-18T23:28:48.421273,63600,3.321765,27.71,1.895691e-04,25329,1563033600,1.5630,17.1417,training_v2
2026-02-18T23:29:34.148532,63650,3.333258,28.03,1.895525e-04,25330,1564262400,1.5643,17.1544,training_v2
2026-02-18T23:30:20.096848,63700,3.352665,28.58,1.895359e-04,25331,1565491200,1.5655,17.1672,training_v2
2026-02-18T23:31:05.919302,63750,3.353155,28.59,1.895193e-04,25332,1566720000,1.5667,17.1799,training_v2
2026-02-18T23:31:51.944027,63800,3.371173,29.11,1.895026e-04,25333,1567948800,1.5679,17.1927,training_v2
2026-02-18T23:32:37.949006,63850,3.360565,28.81,1.894860e-04,25334,1569177600,1.5692,17.2055,training_v2
2026-02-18T23:33:24.200658,63900,3.344374,28.34,1.894693e-04,25335,1570406400,1.5704,17.2183,training_v2
2026-02-18T23:34:09.641088,63950,3.365612,28.95,1.894526e-04,25336,1571635200,1.5716,17.2309,training_v2
2026-02-18T23:34:54.984595,64000,3.352457,28.57,1.894360e-04,25337,1572864000,1.5729,17.2435,training_v2
2026-02-18T23:36:18.599987,64050,3.309651,27.38,1.894192e-04,25323,1574092800,1.5741,17.2667,training_v2
2026-02-18T23:37:03.135947,64100,3.331955,27.99,1.894025e-04,25325,1575321600,1.5753,17.2791,training_v2
2026-02-18T23:37:47.770848,64150,3.355329,28.66,1.893858e-04,25326,1576550400,1.5766,17.2915,training_v2
2026-02-18T23:38:32.535775,64200,3.280002,26.58,1.893691e-04,25328,1577779200,1.5778,17.3039,training_v2
2026-02-18T23:39:17.337971,64250,3.212214,24.83,1.893523e-04,25329,1579008000,1.5790,17.3164,training_v2
